SubjectID,researchdate,BrandID,CategoryDelivery,daily_ots,score,threshold,reason,Brand
6629304165209876802,2025-06-30,212359,Средства для умывания и ухода за лицом,10873.416,10873.416,10816.971119999998,Exceeds 99.0th percentile for this day (n=5),mixit
2098690033949114112,2025-06-30,213474,Обувь,36436.376,36436.376,34829.7955,Exceeds 99.0th percentile for this day (n=6),nike
1585271561337026510,2025-06-30,213619,Смартфоны,10998.508,10998.508,10968.79655,Exceeds 99.0th percentile for this day (n=6),nokia
1585271561337043459,2025-06-30,214199,Смартфоны,35998.655,35998.655,34824.57319999999,Exceeds 99.0th percentile for this day (n=7),oppo (электроника)
2458977252122155712,2025-06-30,214544,Подгузники,12433.978,12433.978,12100.63208,Exceeds 99.0th percentile for this day (n=9),pampers
4692759896965140290,2025-06-30,214973,Малая техника,173772.508,173772.508,75799.92627,"Exceeds 99.0th percentile for brand (few daily obs, n=2)",philips
3035438502080357056,2025-06-30,215234,Смартфоны,32861.25,32861.25,31191.786959999998,Exceeds 99.0th percentile for this day (n=33),poco
8935148650840696065,2025-06-30,215406,Крупная техника,23763.719,23763.719,22332.408020000006,"Exceeds 99.0th percentile for brand (few daily obs, n=1)",pozis
8214572793405073281,2025-06-30,216114,Смартфоны,68972.932,68972.932,62293.34511999995,Exceeds 99.0th percentile for this day (n=25),realme
8224044820656961152,2025-06-30,216181,Смартфоны,21774.27,21774.27,21018.82026,Exceeds 99.0th percentile for this day (n=28),redmi
6629304165209876489,2025-06-30,216182,Малая техника,8155.244,8155.244,7986.3780799999995,Exceeds 99.0th percentile for this day (n=5),redmond (бытовая техника)
4692759896965140290,2025-06-30,216981,Малая техника,24824.644,24824.644,23515.76148,"Exceeds 99.0th percentile for brand (few daily obs, n=2)",saeco
4548647573216187331,2025-06-30,217082,Крупная техника,15026.852,15026.852,14799.530900000002,Exceeds 99.0th percentile for this day (n=10),samsung
2305848854728059780,2025-06-30,217082,Смартфоны,5697.856,5697.856,5659.6822,Exceeds 99.0th percentile for this day (n=11),samsung
3747000630363940429,2025-06-30,217312,Средства для волос,57909.862,57909.862,37318.504159999815,"Exceeds 99.0th percentile for brand (few daily obs, n=1)",schwarzkopf
153134419846816128,2025-06-30,219362,Смартфоны,12243.118,12243.118,11982.6648,Exceeds 99.0th percentile for this day (n=6),tecno
8368529533113402112,2025-06-30,220411,Смартфоны,9330.098,9330.098,9224.050799999999,"Exceeds 99.0th percentile for brand (few daily obs, n=1)",ugreen
1585271561337043459,2025-06-30,221229,Смартфоны,30855.989999999998,30855.989999999998,29834.07006,Exceeds 99.0th percentile for this day (n=10),vivo (электроника)
3251611007714856451,2025-06-30,221942,Смарт-часы и браслеты,6711.814,6711.814,6662.48092,Exceeds 99.0th percentile for this day (n=7),xiaomi
1585271561337043459,2025-06-30,221942,Смартфоны,30855.989999999998,30855.989999999998,29026.18139999998,Exceeds 99.0th percentile for this day (n=18),xiaomi
1585271561337054131,2025-06-30,224637,Крупная техника,12271.514,12271.514,12023.7336,Exceeds 99.0th percentile for this day (n=5),бирюса
1585271561337054131,2025-06-30,224637,Крупная техника,12271.514,12271.514,12023.7336,Exceeds 99.0th percentile for this day (n=5),бирюса (техника)
3035438502080357056,2025-06-30,238974,Смартфоны,16430.625,16430.625,16052.450459999996,Exceeds 99.0th percentile for this day (n=7),tecno spark
4179347521753441089,2025-06-30,242139,Аудиотехника,23362.837,23362.837,21671.932749999996,Exceeds 99.0th percentile for this day (n=16),яндекс
4548647573216187331,2025-06-30,281079,Смартфоны,60107.408,60107.408,58982.02208,Exceeds 99.0th percentile for this day (n=37),samsung galaxy
4332926112403708992,2025-06-30,307306,Смартфоны,50638.58,50638.58,48145.75903999999,Exceeds 99.0th percentile for this day (n=8),tecno camon
7286838098605874561,2025-06-30,311362,Смартфоны,7618.706,7618.706,7607.3347,Exceeds 99.0th percentile for this day (n=6),tecno pova
1585271561337043459,2025-06-30,369276,Смартфоны,15427.994999999999,15427.994999999999,14902.2942,Exceeds 99.0th percentile for this day (n=10),iqoo
2738194092690289798,2025-07-01,197548,Обувь,85173.312,85173.312,82111.77392,Exceeds 99.0th percentile for this day (n=5),asics
6494201578204133702,2025-07-01,197627,Детские одежда и обувь,22854.905,22854.905,17975.217320000007,"Exceeds 99.0th percentile for brand (few daily obs, n=1)",adidas
8223869468442740672,2025-07-01,197627,Обувь,31512.924000000003,31512.924000000003,30534.0042,Exceeds 99.0th percentile for this day (n=16),adidas
1585271561336938714,2025-07-01,197627,Одежда,24699.594,24699.594,23093.10968,Exceeds 99.0th percentile for this day (n=9),adidas
6052843423965704794,2025-07-01,198484,Смартфоны,90405.22399999999,90405.22399999999,65756.5785799999,Exceeds 99.0th percentile for this day (n=50),apple iphone
5476384795035394075,2025-07-01,202423,Обувь,10448.726,10448.726,10122.854000000001,Exceeds 99.0th percentile for this day (n=10),crocs
1585271561336725651,2025-07-01,203755,Малая техника,8207.816,8207.816,8186.163880000001,Exceeds 99.0th percentile for this day (n=5),dyson
2819265587255210048,2025-07-01,203798,Товары для стирки,27522.539,27522.539,24169.885079999985,"Exceeds 99.0th percentile for brand (few daily obs, n=1)",easy clean
1666343015431464592,2025-07-01,206252,Одежда,9110.61,9110.61,9019.727200000001,Exceeds 99.0th percentile for this day (n=5),gloria jeans
1585271561336701134,2025-07-01,206804,Крупная техника,8269.545,8269.545,8215.94248,Exceeds 99.0th percentile for this day (n=5),haier
8935147025123495532,2025-07-01,207447,Смартфоны,35841.683999999994,35841.683999999994,34007.56752,Exceeds 99.0th percentile for this day (n=37),honor
1585271561336918934,2025-07-01,207543,Смартфоны,13510.18,13510.18,13405.90072,Exceeds 99.0th percentile for this day (n=15),huawei
1585271561337028235,2025-07-01,207558,Подгузники,19279.682999999997,19279.682999999997,18746.556599999996,Exceeds 99.0th percentile for this day (n=5),huggies
1594285565167033075,2025-07-01,207943,Смартфоны,19243.448,19243.448,18442.87312,Exceeds 99.0th percentile for this day (n=17),infinix
1585271561337052789,2025-07-01,208375,Аудиотехника,7092.668,7092.668,7069.92584,Exceeds 99.0th percentile for this day (n=5),jbl (аудиотехника)
1585271561336993989,2025-07-01,209227,Малая техника,14938.050000000001,14938.050000000001,14677.22594,Exceeds 99.0th percentile for this day (n=8),kitfort
1585271561336919630,2025-07-01,210322,Крупная техника,10548.576,10548.576,10424.9412,Exceeds 99.0th percentile for this day (n=16),lg
792640588831739337,2025-07-01,211969,Смарт-часы и браслеты,31558.128,31558.128,29530.5435,"Exceeds 99.0th percentile for brand (few daily obs, n=1)",mibro
1585271561337038249,2025-07-01,212017,Крупная техника,76842.64,76842.64,65816.32214999995,"Exceeds 99.0th percentile for brand (few daily obs, n=4)",midea
7926341023773842837,2025-07-01,213474,Обувь,20916.888,20916.888,20243.00864,Exceeds 99.0th percentile for this day (n=9),nike
4260416422919966855,2025-07-01,213474,Одежда,33583.656,33583.656,32609.792960000002,Exceeds 99.0th percentile for this day (n=5),nike
6341074104264850458,2025-07-01,213997,Товары для мытья тела,19785.363,19785.363,19373.36856,"Exceeds 99.0th percentile for brand (few daily obs, n=2)",old spice
1585271561337025775,2025-07-01,214142,Смартфоны,11403.561,11403.561,11318.2215,Exceeds 99.0th percentile for this day (n=11),oneplus
1585271561337050448,2025-07-01,214199,Смартфоны,14904.976,14904.976,14856.9064,Exceeds 99.0th percentile for this day (n=6),oppo (электроника)
6052843423965704818,2025-07-01,214544,Подгузники,8282.933,8282.933,8069.550440000001,Exceeds 99.0th percentile for this day (n=9),pampers
7782225973962771564,2025-07-01,215234,Смартфоны,41830.752,41830.752,37052.85440000002,Exceeds 99.0th percentile for this day (n=21),poco
1585271561336766040,2025-07-01,215761,Корм для кошек,24189.24,24189.24,23431.18892,Exceeds 99.0th percentile for this day (n=5),purina one
2449965262016764108,2025-07-01,216114,Смартфоны,25259.268,25259.268,24129.856079999994,Exceeds 99.0th percentile for this day (n=27),realme
5548440520018748634,2025-07-01,216181,Смартфоны,25178.949,25178.949,23085.84643999998,Exceeds 99.0th percentile for this day (n=35),redmi
2531035227693131200,2025-07-01,216194,Обувь,5566.075,5566.075,5519.77416,Exceeds 99.0th percentile for this day (n=5),reebok
4909474836696566144,2025-07-01,216798,Корм для кошек,13864.170000000002,13864.170000000002,13749.601120000001,Exceeds 99.0th percentile for this day (n=5),royal canin
1585271561337052322,2025-07-01,217082,Крупная техника,35974.954,35974.954,34780.937300000005,Exceeds 99.0th percentile for this day (n=6),samsung
2531033574337168760,2025-07-01,217082,Смартфоны,27522.539,27522.539,25365.32359999998,Exceeds 99.0th percentile for this day (n=13),samsung
8935147025123496911,2025-07-01,219153,Средства для волос,22148.434,22148.434,20424.03199999999,"Exceeds 99.0th percentile for brand (few daily obs, n=2)",тафт
1019473315200956032,2025-07-01,219362,Смартфоны,3932.825,3932.825,3852.8901,Exceeds 99.0th percentile for this day (n=6),tecno
5332267584642577440,2025-07-01,221229,Смартфоны,16373.140000000001,16373.140000000001,16201.3624,Exceeds 99.0th percentile for this day (n=7),vivo (электроника)
6629304165209878803,2025-07-01,221942,Смарт-часы и браслеты,44411.21,44411.21,42795.71875999999,Exceeds 99.0th percentile for this day (n=7),xiaomi
1585271561336926709,2025-07-01,221942,Смартфоны,20625.632,20625.632,19856.059870000005,Exceeds 99.0th percentile for this day (n=30),xiaomi
1585271561336981327,2025-07-01,242139,Аудиотехника,40141.398,40141.398,39674.73375,Exceeds 99.0th percentile for this day (n=26),яндекс
1585271561336981327,2025-07-01,242139,Крупная техника,26760.932,26760.932,25815.17264,Exceeds 99.0th percentile for this day (n=5),яндекс
8152048815860054656,2025-07-01,281079,Смартфоны,34141.020000000004,34141.020000000004,28873.625660000012,Exceeds 99.0th percentile for this day (n=48),samsung galaxy
7286836179836408576,2025-07-01,307306,Смартфоны,26451.668,26451.668,25636.61444,Exceeds 99.0th percentile for this day (n=5),tecno camon
7782225973962771564,2025-07-01,311362,Смартфоны,13943.584,13943.584,13427.81256,Exceeds 99.0th percentile for this day (n=9),tecno pova
1089883064924788352,2025-07-01,346866,Одежда,27522.559,27522.559,23584.326760000007,"Exceeds 99.0th percentile for brand (few daily obs, n=1)",силуэт
5270395666626698240,2025-07-01,362287,Одежда,16126.116,16126.116,15715.31064,Exceeds 99.0th percentile for this day (n=5),1000 каталог
6629304165209876517,2025-07-02,197548,Обувь,45131.144,45131.144,42868.921099999985,Exceeds 99.0th percentile for this day (n=7),asics
3828663409617125952,2025-07-02,197627,Обувь,21829.736,21829.736,20460.463260000008,Exceeds 99.0th percentile for this day (n=12),adidas
6269016405102145735,2025-07-02,198259,Уход за полостью рта,8635.784,8635.784,8363.09015,"Exceeds 99.0th percentile for brand (few daily obs, n=1)",amway
3395726040960867650,2025-07-02,198476,Аудиотехника,14882.439999999999,14882.439999999999,14669.268999999998,Exceeds 99.0th percentile for this day (n=5),apple airpods
2738194092690289068,2025-07-02,198484,Смартфоны,135994.04,135994.04,82301.46271999998,Exceeds 99.0th percentile for this day (n=58),apple iphone
7000147901829877888,2025-07-02,199450,Обувь,126147.70799999998,126147.70799999998,51711.40967999998,"Exceeds 99.0th percentile for brand (few daily obs, n=1)",balenciaga
5629511854270504897,2025-07-02,202423,Обувь,24241.071,24241.071,23135.93164,Exceeds 99.0th percentile for this day (n=9),crocs
8142513767181259525,2025-07-02,203587,Малая техника,11170.408,11170.408,11013.306399999998,Exceeds 99.0th percentile for this day (n=7),dreame
1585271561336840314,2025-07-02,204820,Краски для волос,18002.457,18002.457,15524.563890000012,"Exceeds 99.0th percentile for brand (few daily obs, n=1)",fara
5836672953232509453,2025-07-02,204933,Корм для кошек,13466.014,13466.014,13045.702919999998,Exceeds 99.0th percentile for this day (n=8),felix (корм)
6629304165209876826,2025-07-02,205874,Краски для волос,51185.638,51185.638,22362.13511000002,"Exceeds 99.0th percentile for brand (few daily obs, n=3)",garnier
3901143088939080448,2025-07-02,206048,Детское питание,24429.148,24429.148,21344.338870000007,"Exceeds 99.0th percentile for brand (few daily obs, n=1)",gerber (детское питание)
3098483602160404120,2025-07-02,206697,Обувь,8105.235,8105.235,7907.445239999998,"Exceeds 99.0th percentile for brand (few daily obs, n=1)",gucci
4179347521753440578,2025-07-02,206804,Крупная техника,16744.192,16744.192,16300.339199999999,Exceeds 99.0th percentile for this day (n=5),haier
